-1.7182720345139624,4.811097413744665,3.5478228510060794
-1.406318010604429,0.08759022024861673,3.7308509899171027
-1.3555444564136296,1.0763788715371299,1.3300806090894368
-1.1677603385717827,3.0370533038538525,2.1466553982937526
-1.0839517670571164,4.759824499481236,5.839750937767643
-1.016613690357069,6.593229209917526,7.658465421436835
-0.9759859555755016,6.28232881916256,3.574807309057048
-0.7667778417777832,4.680751280970461,5.769877043389929
-0.7226822715107251,8.48580694136561,8.415695346009354
-0.514763047857558,2.3007154404732644,4.779934456665157
-0.3964544349551149,8.44520371017336,2.6997397469832385
-0.295313090816854,2.582746053786766,2.3819995981120003
-0.17177801003939752,5.51523172151775,6.573045456237628
-0.10112574782959421,1.296757257906371,5.231977667597631
-0.07294882106581521,0.9061778320885228,2.0446203776890237
-0.0710375909059649,4.447356070088502,1.3418496752894493
0.062141040663806435,6.9889874895967266,1.1841249573624735
0.06697069041137793,4.642467866613506,1.7916671673925735
0.06814976862995259,7.345074079194346,6.715301344978761
0.29849434407727155,8.582972160444939,7.6804438690910395
0.35591785335001863,9.425502826397498,1.9703408155464186
0.3897468450303142,6.311309296020151,5.686885169416174
0.427415804739255,9.956887385344293,1.6859339721276623
0.4762472855579363,2.462389851564267,5.07358510184608
0.5371840378538393,4.530301088348986,1.609199355473419
0.7112731779554589,8.911828463327932,2.7265211265621825
0.7594825820360107,9.394489183996127,3.033692649952752
0.8921218385369954,4.054670542561331,1.5939249828514868
1.106924639749947,4.054670542561331,1.7377697628388078
1.2721080479081273,2.4584041540838375,1.986410431729298
1.272201117280329,4.253792081898245,1.986410431729298
1.2743201754464226,0.6701210316220796,1.986410431729298
1.2747156735446834,2.4584041540838375,2.7265211265621825
1.2768596126865743,6.062286374951726,2.7265211265621825
1.4608035697265565,5.903080107512984,2.972730209723861
1.5263341000042825,0.5352108465461292,0.41283749567416095
1.5309852483074997,5.152724627390793,3.186305382421666
1.5324394058917572,6.062286374951726,3.186305382421666
1.5595706971588728,8.66786168228347,4.392688212606059
1.561995213279174,1.4352261256223762,5.538361486918278
1.6080772224739825,4.355573526537504,1.853780945522918
1.7484076652884133,2.4584041540838375,5.64207624255464
1.7490974468460467,5.152724627390793,5.64207624255464
1.7815297142265174,2.4584041540838375,1.5939249828514868
1.8929995470525482,9.715478040722196,1.7377697628388078
1.9199844942161177,5.152724627390793,5.418136003804945
1.9201210642324984,1.5626692064648617,5.418136003804945
1.997641128247675,4.253792081898245,1.728665839347403
1.9985446429777642,0.6701210316220796,1.7377697628388078
1.9997601864137686,0.6701210316220796,1.728665839347403
